frame,id,raw_x,raw_y,comp_x,comp_y,dx,dy,dist
235,3,882,743,710,757,172,-14,172.57
235,5,484,674,275,684,209,-10,209.24
235,7,599,590,398,593,201,-3,201.02
235,8,1493,878,1380,899,113,-21,114.93
235,16,812,890,637,916,175,-26,176.92
235,19,1228,933,1092,960,136,-27,138.65
235,4,1081,549,923,546,158,3,158.03
235,18,830,432,646,421,184,11,184.33
235,6,580,493,375,488,205,5,205.06
235,11,554,515,347,512,207,3,207.02
235,9,1428,539,1301,533,127,6,127.14
235,25,1160,534,1009,529,151,5,151.08
235,13,1012,460,845,450,167,10,167.30
235,21,1730,841,1637,857,93,-16,94.37
235,27,1393,474,1261,463,132,11,132.46
236,1,858,526,686,522,172,4,172.05
236,2,1341,700,1214,707,127,-7,127.19
236,3,884,740,719,753,165,-13,165.51
236,5,481,672,280,682,201,-10,201.25
236,7,597,591,404,594,193,-3,193.02
236,8,1489,878,1378,898,111,-20,112.79
236,16,806,891,637,916,169,-25,170.84
236,19,1223,935,1091,961,132,-26,134.54
236,4,1080,548,927,545,153,3,153.03
236,18,827,433,650,422,177,11,177.34
236,6,578,493,381,489,197,4,197.04
236,11,553,515,354,512,199,3,199.02
236,9,1428,537,1305,531,123,6,123.15
236,25,1158,536,1011,531,147,5,147.09
236,13,1009,460,848,450,161,10,161.31
236,21,1730,841,1639,856,91,-15,92.23
236,27,1395,473,1267,462,128,11,128.47
237,1,855,525,689,522,166,3,166.03
237,2,1343,700,1220,707,123,-7,123.20
237,3,885,740,726,752,159,-12,159.45
237,5,479,671,285,680,194,-9,194.21
237,7,594,591,408,594,186,-3,186.02
237,8,1485,879,1378,898,107,-19,108.67
237,16,800,892,637,916,163,-24,164.76
237,19,1218,936,1090,961,128,-25,130.42
237,4,1079,547,932,544,147,3,147.03
237,18,822,432,651,422,171,10,171.29
237,6,576,493,386,489,190,4,190.04
237,11,550,515,359,513,191,2,191.01
237,9,1429,535,1310,529,119,6,119.15
237,25,1157,537,1016,533,141,4,141.06
237,13,1007,459,852,450,155,9,155.26
237,21,1731,841,1643,856,88,-15,89.27
237,27,1396,473,1273,463,123,10,123.41
238,1,853,525,693,522,160,3,160.03
238,2,1343,699,1225,705,118,-6,118.15
238,3,888,739,735,750,153,-11,153.39
238,5,476,669,290,678,186,-9,186.22
238,7,592,591,414,594,178,-3,178.03
238,8,1482,879,1378,897,104,-18,105.55
238,16,794,894,637,917,157,-23,158.68
238,19,1214,936,1091,959,123,-23,125.13
238,4,1077,546,935,543,142,3,142.03
238,18,819,431,655,421,164,10,164.30
238,6,572,492,390,488,182,4,182.04
238,11,547,515,364,513,183,2,183.01
238,9,1428,534,1313,528,115,6,115.16
238,25,1153,537,1017,533,136,4,136.06
238,13,1005,459,856,450,149,9,149.27
238,21,1733,842,1648,856,85,-14,86.15
238,27,1396,473,1277,463,119,10,119.42
239,1,850,525,696,522,154,3,154.03
239,2,1343,698,1229,704,114,-6,114.16
239,3,890,738,744,749,146,-11,146.41
239,5,474,669,296,678,178,-9,178.23
239,7,588,591,417,594,171,-3,171.03
239,8,1479,880,1379,897,100,-17,101.43
239,16,789,895,638,917,151,-22,152.59
239,19,1209,936,1090,958,119,-22,121.02
239,4,1079,545,943,542,136,3,136.03
239,6,568,493,393,489,175,4,175.05
239,11,545,515,369,513,176,2,176.01
239,9,1426,534,1315,528,111,6,111.16
239,25,1150,537,1019,533,131,4,131.06
239,13,1003,459,859,451,144,8,144.22
239,21,1735,842,1653,855,82,-13,83.02
239,30,1094,408,956,396,138,12,138.52
240,1,848,526,701,523,147,3,147.03
240,2,1342,698,1233,703,109,-5,109.11
240,3,890,737,750,747,140,-10,140.36
240,5,472,669,301,677,171,-8,171.19
240,7,584,590,419,593,165,-3,165.03
240,8,1474,881,1378,897,96,-16,97.32
240,16,783,896,638,917,145,-21,146.51
240,19,1204,937,1090,958,114,-21,115.92
240,4,1081,544,950,541,131,3,131.03
240,6,565,493,397,489,168,4,168.05
240,11,542,516,373,514,169,2,169.01
240,9,1425,533,1319,527,106,6,106.17
240,25,1146,537,1020,533,126,4,126.06
240,13,1002,459,864,451,138,8,138.23
240,21,1737,842,1659,855,78,-13,79.08
240,30,1090,408,958,396,132,12,132.54
241,1,846,526,705,523,141,3,141.03
241,2,1341,699,1237,704,104,-5,104.12
241,3,889,735,754,745,135,-10,135.37
241,5,472,670,308,678,164,-8,164.20
241,7,580,590,422,592,158,-2,158.01
241,8,1470,881,1378,897,92,-16,93.38
241,16,778,897,639,917,139,-20,140.43
241,19,1199,937,1089,958,110,-21,111.99
241,4,1080,544,955,541,125,3,125.04
241,6,561,494,400,490,161,4,161.05
241,11,539,517,377,515,162,2,162.01
241,9,1422,532,1320,526,102,6,102.18
241,25,1142,537,1021,533,121,4,121.07
241,13,1001,459,869,451,132,8,132.24
241,21,1741,843,1667,855,74,-12,74.97
241,30,1088,407,961,395,127,12,127.57
241,18,808,432,662,423,146,9,146.28
241,27,1398,475,1293,466,105,9,105.39
242,1,845,526,710,523,135,3,135.03
242,2,1340,699,1241,704,99,-5,99.13
242,3,890,732,761,741,129,-9,129.31
242,5,470,668,313,675,157,-7,157.16
242,7,575,590,423,592,152,-2,152.01
242,8,1465,881,1377,896,88,-15,89.27
242,16,772,899,639,919,133,-20,134.50
242,19,1194,938,1089,958,105,-20,106.89
242,4,1079,545,960,542,119,3,119.04
242,6,557,495,402,492,155,3,155.03
242,11,537,518,381,516,156,2,156.01
242,9,1421,532,1324,526,97,6,97.19
242,25,1138,538,1022,534,116,4,116.07
242,13,1001,460,875,452,126,8,126.25
242,21,1743,844,1673,856,70,-12,71.02
242,30,1085,408,964,397,121,11,121.50
242,18,805,430,666,421,139,9,139.29
242,27,1398,476,1298,467,100,9,100.40
243,1,843,526,715,523,128,3,128.04
243,2,1338,700,1244,705,94,-5,94.13
243,3,891,730,769,739,122,-9,122.33
243,5,467,667,317,674,150,-7,150.16
243,7,571,589,427,591,144,-2,144.01
243,8,1460,881,1376,895,84,-14,85.16
243,16,766,900,639,919,127,-19,128.41
243,19,1189,939,1089,958,100,-19,101.79
243,4,1077,544,964,541,113,3,113.04
243,6,553,495,406,492,147,3,147.03
243,11,534,517,386,515,148,2,148.01
243,9,1420,531,1328,526,92,5,92.14
243,25,1135,537,1025,533,110,4,110.07
243,13,1000,459,880,452,120,7,120.20
243,21,1743,845,1677,856,66,-11,66.91
243,30,1082,407,967,396,115,11,115.52
243,18,802,428,669,420,133,8,133.24
243,27,1398,477,1304,469,94,8,94.34
244,1,839,526,718,523,121,3,121.04
244,2,1336,701,1247,705,89,-4,89.09
244,3,892,729,777,737,115,-8,115.28
244,5,463,665,321,672,142,-7,142.17
244,7,566,589,429,591,137,-2,137.01
244,8,1455,881,1376,895,79,-14,80.23
244,16,759,900,639,918,120,-18,121.34
244,19,1183,940,1089,958,94,-18,95.71
244,4,1076,543,969,540,107,3,107.04
244,6,549,492,410,489,139,3,139.03
244,11,530,518,390,516,140,2,140.01
244,9,1422,529,1335,524,87,5,87.14
244,25,1133,536,1029,532,104,4,104.08
244,13,998,459,885,452,113,7,113.22
244,21,1742,845,1680,855,62,-10,62.80
244,30,1079,407,970,397,109,10,109.46
244,18,797,431,671,423,126,8,126.25
244,27,1399,478,1310,470,89,8,89.36
244,31,1334,519,1242,514,92,5,92.14
245,1,835,526,721,523,114,3,114.04
245,2,1334,702,1250,705,84,-3,84.05
245,3,893,729,785,736,108,-7,108.23
245,5,458,664,325,670,133,-6,133.14
245,7,562,590,434,591,128,-1,128.00
245,8,1451,881,1377,893,74,-12,74.97
245,16,753,901,640,917,113,-16,114.13
245,19,1177,942,1088,958,89,-16,90.43
245,4,1075,541,974,538,101,3,101.04
245,6,546,496,415,493,131,3,131.03
245,11,526,518,395,516,131,2,131.02
245,9,1423,528,1342,522,81,6,81.22
245,25,1131,536,1033,532,98,4,98.08
245,13,994,459,888,452,106,7,106.23
245,21,1741,844,1682,853,59,-9,59.68
245,30,1076,407,973,397,103,10,103.48
245,18,793,431,675,423,118,8,118.27
245,27,1400,479,1317,471,83,8,83.38
245,31,1328,520,1241,514,87,6,87.21
245,32,1446,472,1365,463,81,9,81.50
246,1,831,525,724,522,107,3,107.04
246,2,1330,701,1252,704,78,-3,78.06
246,3,895,729,794,735,101,-6,101.18
246,5,454,663,330,668,124,-5,124.10
246,7,559,591,439,592,120,-1,120.00
246,8,1446,882,1376,893,70,-11,70.86
246,16,745,903,639,918,106,-15,107.06
246,19,1171,943,1088,958,83,-15,84.34
246,4,1075,539,981,535,94,4,94.09
246,6,542,497,420,494,122,3,122.04
246,11,521,519,398,517,123,2,123.02
246,9,1423,527,1347,521,76,6,76.24
246,25,1130,535,1039,531,91,4,91.09
246,13,991,460,892,453,99,7,99.25
246,21,1740,844,1685,852,55,-8,55.58
246,30,1072,406,976,396,96,10,96.52
246,18,788,433,678,426,110,7,110.22
246,27,1399,479,1321,471,78,8,78.41
246,31,1323,520,1242,514,81,6,81.22
246,32,1446,473,1370,465,76,8,76.42
247,1,828,525,728,522,100,3,100.04
247,2,1326,701,1253,703,73,-2,73.03
247,3,896,728,802,733,94,-5,94.13
247,5,450,661,334,665,116,-4,116.07
247,7,557,592,445,593,112,-1,112.00
247,8,1441,883,1376,893,65,-10,65.76
247,16,739,904,640,918,99,-14,99.98
247,19,1165,944,1088,958,77,-14,78.26
247,4,1077,538,990,534,87,4,87.09
247,6,537,497,423,494,114,3,114.04
247,11,516,519,401,517,115,2,115.02
247,9,1422,526,1352,520,70,6,70.26
247,25,1127,534,1042,530,85,4,85.09
247,13,988,461,895,454,93,7,93.26
247,21,1740,843,1690,850,50,-7,50.49
247,30,1069,407,980,397,89,10,89.56
247,18,784,433,681,426,103,7,103.24
247,27,1397,478,1325,470,72,8,72.44
247,31,1319,520,1243,514,76,6,76.24
247,32,1446,473,1376,465,70,8,70.46
248,1,824,526,732,523,92,3,92.05
248,2,1324,701,1256,703,68,-2,68.03
248,3,896,727,810,731,86,-4,86.09
248,5,445,661,337,664,108,-3,108.04
248,7,554,592,450,592,104,0,104.00
248,8,1436,884,1376,893,60,-9,60.67
248,16,731,905,639,917,92,-12,92.78
248,19,1160,945,1088,957,72,-12,72.99
248,4,1078,539,997,535,81,4,81.10
248,6,533,498,427,495,106,3,106.04
248,11,512,521,406,519,106,2,106.02
248,9,1422,526,1357,520,65,6,65.28
248,25,1125,533,1046,529,79,4,79.10
248,13,987,461,901,454,86,7,86.28
248,21,1748,843,1701,849,47,-6,47.38
248,30,1064,406,981,397,83,9,83.49
248,18,779,434,684,427,95,7,95.26
248,27,1397,477,1330,469,67,8,67.48
248,31,1308,520,1237,515,71,5,71.18
249,1,822,527,737,524,85,3,85.05
249,2,1325,700,1263,701,62,-1,62.01
249,3,895,725,815,729,80,-4,80.10
249,5,442,662,343,665,99,-3,99.05
249,7,548,593,452,593,96,0,96.00
249,8,1431,884,1375,892,56,-8,56.57
249,16,725,907,640,918,85,-11,85.71
249,19,1154,946,1087,957,67,-11,67.90
249,4,1077,539,1003,535,74,4,74.11
249,6,528,499,431,496,97,3,97.05
249,11,508,521,410,519,98,2,98.02
249,9,1423,525,1363,519,60,6,60.30
249,25,1122,533,1049,529,73,4,73.11
249,13,985,461,906,455,79,6,79.23
249,21,1749,843,1706,848,43,-5,43.29
249,30,1060,406,983,397,77,9,77.52
249,18,774,434,686,427,88,7,88.28
249,27,1399,477,1337,470,62,7,62.39
249,31,1298,517,1232,512,66,5,66.19
